SINGLE_LINE_ADDRESS,POSTCODE,STREET_NAME
"NEWCASTLE BUSINESS PARK MANAGEMENT CO LTD, 20, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"JOSLIN RHODES, UNIT 3, SWORDFISH HOUSE, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"DRIVER HIRE, UNIT 1, SWORDFISH HOUSE, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"THE DELI, UNIT 2, SWORDFISH HOUSE, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"COST CONSULTANTS LTD, SUITE 1, 1 RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"N AND G TAXIS LTD, 1, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"LIOSI SICILIAN RESTAURANT, UNIT 4, SWORDFISH HOUSE, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"ARMSTRONG NATIONWIDE LTD, 17, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"CLARITY, 2, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"TEA TANG, 2 RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"SIRIUS HOUSE, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"T S L PROJECTS, 5, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"M & A BELL ELECTRICALS LTD, 22, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"CONCEPT ACCOUNTANCY LTD, 23, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"GREENHATCH GROUP, 24, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"PINK IMPRESSION, 15 RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"REPRODUCTION, FIRST FLOOR, SWORDFISH HOUSE, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"NUMIRACLE LTD, FIRST FLOOR SWORDFISH HOUSE, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"ORIGIN INTEGRITY MANAGEMENT LTD, FLOOR 2, 18 RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"MODULAR LAW LTD, 29, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"COLLINGWOOD LEGAL, 30, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"FMA, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"SHARPE RECRUITMENT, UNIT 15, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"ABODE LETTINGS AND PROPERTY MANAGEMENT, 15, RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"FIRST FLOOR, 26 RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"CHASER COMMUNICATIONS LIMITED, FLOOR 1, 3 RIVERSIDE STUDIOS, AMETHYST ROAD, NEWCASTLE UPON TYNE, NE4 7YL","NE4 7YL","AMETHYST ROAD"
"MONEEB TEXTILE, 9 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"18 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"20 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"22 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"23 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"24 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"26 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"NUNS MOOR OFF LICENCE, 27 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"29 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"FI-FIS, 5 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"6 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"10 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"12 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"13A NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"14 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"16 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"OCTOPUS PROPERTY LTD, FENHAM COMMUNITY CLINIC, 17 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"MEDINA FOODSTORE, 35 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"7 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"28 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"4 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"K.I.M.M.S BOUTIQUE, 11 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"SNO'B, 19 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"NUNS MOOR PHARMACY, 31-33 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"21 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"BASHIR FUNERAL SERVICES, 25 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"15 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"8 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"2 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"GM PHONES N COMPUTERS, 1-3 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"13B NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"BASHAR FUNERAL SERVICES, 25 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"ISLAMIC ESSENTIALS, 25 NUNS MOOR ROAD, NEWCASTLE UPON TYNE, NE4 9AU","NE4 9AU","NUNS MOOR ROAD"
"VCRM LTD, 3 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"CRUSTYS, 15 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"CRAWCROOK TANDOORI, 17-19 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"CONCEPT CARPETS, FIRST FLOOR, 27 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"27 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"B N OPTICAL LTD, J D ESTATES AGENTS, 1A MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"5A MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"MANFREDIS FISH SHOP, GOLDEN FRY, MODDEN HOUSE, 7 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"J STOBO GREENGROCERS, 9-11 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"FIRST FLOOR, 11A MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"FIRST FLOOR, 11B MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"FIRST FLOOR, 11C MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"1A MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"CHISHOLM BOOKMAKERS, 5 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"MODDEN HOUSE, 7 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"17A MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"29 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"31 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"33 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"35 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"HAZEL RAYSON THEATRE DANCE STUDIO, BREAKERS SNOOKER CLUB, 25-27 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"B.N. OPTICAL OPTICAL LTD, 1 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"V C R M LTD, 3 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"HOLLYCROFT FINANCIAL SERVICES LTD, 13 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"WESTBURN SERVICE STATION, MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"19A MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"ALBERTS SECURITY, 1B MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"15 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"CO-OPERATIVE RETAIL SERVICES LTD, NORTH EASTERN CO-OP SOCIETY LTD, 21-23 MAIN STREET, CRAWCROOK, RYTON, NE40 4TX","NE40 4TX","MAIN STREET"
"EAST BOWLING GREEN, HIRST PARK, ASHINGTON, NE63 9NF","NE63 9NF",
"200 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"202 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"204 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"206 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"208 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"210 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"212 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"214 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"216 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"218 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"220 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"222 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"224 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"226 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"228 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"230 ARIEL STREET, ASHINGTON, NE63 9NF","NE63 9NF","ARIEL STREET"
"FIRST FLOOR FLAT, 10 WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"BONMARCHÃ‰, 2-4 WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"LUXURY LEISURE, UNIT 2, WALLAW BUILDINGS, WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"J D WILLIAMS & CO LIMITED, UNIT 1, WALLAW BUILDINGS, WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"BEAUTIFUL HOMES FURNITURE, 2 WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"LADBROKES, 6 WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"SPECSAVERS OPTICIANS, 8 WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"PIZZA ADDICT, 10 WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"ADMIRAL, 12 WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"BEAUTIFUL HOMES FURNITURE, 4 WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"WALLAW BUILDINGS, WOODHORN ROAD, ASHINGTON, NE63 9UX","NE63 9UX","WOODHORN ROAD"
"NORTHUMBRIAN WATER LTD, AMBLE SEWAGE TREATMENT WORKS, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"BINNIE FERGUSSON MCILVEEN, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"AMBLE AUTO REPAIRS, 17 COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"NORTHUMBERLAND COUNTY COUNCIL, SITE C, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"QUEST U A V LTD, 7B COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"D P BUILDERS LTD, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"M AND K MARKETING, UNIT 1, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"MSP BRIDAL, 7A COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"NORTH EAST AMBULANCE SERVICE NHS TRUST, AMBLE AMBULANCE STATION, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"CASTLEMANIA, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"HADLEIGH TECHNIQUES, 6A COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"LINDSAYS OF NORTHUMBERLAND, 6B COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"QUESTUAV LTD, 8A COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"PETER KEEN PLUMBING AND HEATING, 5A COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"HEATHCOTE DISTRIBUTION LTD, 5B COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"COQUET INTERIORS, 5C COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"TEAM FORCE RESTORATION, UNIT F, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"LAND SOUTH OF UNIT 1, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"MINI SITE 6, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"NORTHUMBERLAND MOBILITY CENTRE, 2 COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"NORTHUMBERLAND FIRE & RESCUE SERVICE, AMBLE FIRE STATION, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"EDSON ELECTRONICS LTD, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"GEORDIE PELLET POWER LTD, UNIT 4A, GP POWER, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"GEORDIE PELLET POWER LTD, UNIT 1, GP POWER, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"GEORDIE PELLET POWER LTD, UNIT 2, GP POWER, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"GEORDIE PELLET POWER LTD, UNIT 3, GP POWER, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"GEORDIE PELLET POWER LTD, UNIT 4, GP POWER, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"GEORDIE PELLET POWER LTD, UNIT 5, GP POWER, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"GEORDIE PELLET POWER LTD, UNIT 6, GP POWER, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"TIGER LIFTING, 1 GREENSFIELD INDUSTRIAL ESTATE, ALNWICK, MORPETH, NE65 0PE","NE65 0PE","GREENSFIELD INDUSTRIAL ESTATE"
"WOMENS WORKSHOP, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"LAND ADJOINING SOUTHMEAD, SOUTHMEAD, AMBLE, NE65 0PE","NE65 0PE",SOUTHMEAD
"BRAMBLES CHILDCARE CENTRE, BRAMBLES, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"LES BASTON HALAGE, 16 COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"COQUET MOTOR CO, 1 COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"PUFFIN CRAFTS, 4 COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"MOCHA MONDO COFFEE LTD, 6D COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"HADLEIGH TECHNIQUES, 6C COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"JUNIPER FORESTRY, 8B COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"SITE 4-5, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"LIONHEART CLEANING, LIONHEART CLEANING SERVICES, 6 COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"GEORDIE PELLET POWER LTD, UNIT 5-6, GP POWER, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"UNIT 3, MINI SITE 6, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"LAND EAST OF CHEVIOT FOODS, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"FOSTER COURT, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"NORTHUMBRIA RUGS & CARPETS, UNIT 5, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"TGH ENGINEERING, UNIT 7, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"AMBLE CAR WASH & VALET, UNIT 6, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"NORTH EAST KAYAKS & PADDLES, THE BLUE BUILDING, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"STEVEN THIRLWELL & MATTHEW NICHOLLS JOINERY, UNIT 1, MINI SITE 6, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"UNIT 2, MINI SITE 6, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"GEORDIE PELLET POWER LTD, UNIT 1A, GP POWER, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"COMMAND PRINT, 16A COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"CREDENCE BREWING, 16B COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"CREDENCE BREWING, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"COMMAND PRINT, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"SITE 3A, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"SITE 3B, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"TIGER LIFTING, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"8C COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"SIMPLY PERFECT, 8D COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"NORTHUMBERLAND COUNTY COUNCIL, COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"AMBLE SKIPS & SCAFFOLD, SITE P, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"SMITHS TRAVEL, 3 COQUET ENTERPRISE PARK, AMBLE, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"COQUET ISLAND SHELLFISH LTD, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"G P POWER LTD, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"LONGSTAFF COACHES LTD, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"NORTHERN STRUCTURES LTD, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"P E C FURNITURE LTD, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"G V ENGINEERING, COQUET ENTERPRISE PARK, AMBLE, MORPETH, NE65 0PE","NE65 0PE","COQUET ENTERPRISE PARK"
"SCHOOL HOUSE, EMBLETON, ALNWICK, NE66 3XB","NE66 3XB",
"EAST FARM HOUSE, EMBLETON, ALNWICK, NE66 3XB","NE66 3XB",
"THE CROFT, EAST FARM, EMBLETON, ALNWICK, NE66 3XB","NE66 3XB",
"DUNE HOLIDAY COTTAGE, EAST FARM HOUSE, EMBLETON, NE66 3XB","NE66 3XB",
"THE SNUG, EAST FARM, EMBLETON, NE66 3XB","NE66 3XB",
"15 EASTGATE, SLEAFORD, NG34 7DW","NG34 7DW",EASTGATE
"23 EASTGATE, SLEAFORD, NG34 7DW","NG34 7DW",EASTGATE
"25 EASTGATE, SLEAFORD, NG34 7DW","NG34 7DW",EASTGATE
"27 EASTGATE, SLEAFORD, NG34 7DW","NG34 7DW",EASTGATE
"29 EASTGATE, SLEAFORD, NG34 7DW","NG34 7DW",EASTGATE
